Number,PoC
89210522582016772970033704939,1
78378212492108823409170963210,0
77834257727072445933619968119,1
54787638910488085266174059904,0
73235772369650799204845172779,1
69827874380844302391288292337,0
28483062120340140015805492781,1
49511040449543291479531616949,0
54035885876942798969491721813,1
23594990029138169056748605599,0
30248675274101045202478914749,1
19707036240155634954546109004,0
78426517837081518119207319793,1
53955272794684278572644609962,0
90964835491708069981916662313,1
67210314492631806125175588867,0
50084293355839517286957519089,1
61184868024394238766555545287,0
3388491259733611978672536841,1
60591050870588155155175630608,0
60961851316093257194169055207,1
45075148994879544152297317559,0
29981881941184652140253954203,1
52513259586907196231044663024,0
50718340004419938593338240741,1
23899946291876132636660097973,0
21106241281972582662120475201,1
28135987768249506414975054472,0
57812965018476127187919779941,1
76863333636077520710897903314,0
74567062019868472039191758653,1
85462766718634597752786685911,0
25454913813592690347802637843,1
42656127842128245946790769341,0
13559721198436975212559830637,1
86815760816247265019970660082,0
74016151239446595038502804487,1
39238039821515790862302030530,0
18266715792877957675510559173,1
46973173834388976016382097698,0
84774886915480701982572534457,1
56363940269255553894878562722,0
51057289895846451654033290711,1
67112878162946353240188339418,0
93567410320423455253407741701,1
65775895193398607009403908117,0
633544980849765325159874617,1
83694631088642373199392040873,0
45274040466221452747360255429,1
30481476930727082816448815759,0
13096169752292478339622465601,1
22548545450943112121321568186,0
28131681989647451738868614527,1
85240199892808803411583891134,0
494284948544856976483405853,1
19339432490670561307786243419,0
60550124876378310884636238371,1
17878843408059378548873752333,0
19578557412880615576420757779,1
56624498582813341164381928607,0
85970758055542102564828365899,1
2217933819535576973961970953,0
52995671412479103091924754261,1
87472911279260496073863918972,0
35806770789139078069960851599,1
67012807771063684193529986822,0
76865403907776692252916711317,1
12435752080091430379578556288,0
54088089761646023952102811613,1
38192063512789434389114675223,0
56164927145340085376057222059,1
4281906327647898865778259456,0
22397513304366984252180563417,1
66070035149034602872286180969,0
60655863480750177698426510503,1
36421966384613263461360337123,0
56779149367252495529391580063,1
85645714619813540099415155822,0
31287070021082233376733350401,1
24742096017092753251994120524,0
35296039043513114713680941501,1
36740678263966935089107184541,0
72648555704416860143816303681,1
57533414778536269067411904536,0
20945312332610001163590718861,1
40892459713333999246128111414,0
23922838474243148350061298809,1
52297260323039969726768687823,0
36667291729160934934654344001,1
26647312307323975505562974573,0
41700127093393856624663538337,1
32032559967031567579948763820,0
27662530047971273492714642179,1
12445336885773233057974246284,0
46483769111710720196001471379,1
67546545133293404435952029182,0
52455166095548555730853322347,1
9465394191675830808428842510,0
51428965619806712746356381497,1
86096734429364336691469726895,0
60346112900191548073292989357,1
4594124863117366373431513187,0
99799498203678698557637497931,1
33721772473552849461527529520,0
36182486100958414726775210057,1
47943673871898646016264280862,0
1748297676583808352621225577,1
86963408170618766666108361015,0
72074473716429698255311960421,1
778373698042915795561151204,0
36724885221854267356908921913,1
64430547066005623303908518011,0
68784516583536199130727758701,1
15683949520551536507256808163,0
28345842801014405878664467103,1
13568462662518772134505807689,0
25644985587006264681439761781,1
21307847823960499708690954045,0
29009739707503057546268584339,1
89167161705863663231297892827,0
51227931910642079919220605787,1
78884508964021132170650837744,0
28039168190753947761386931263,1
4601360196834701880909300816,0
68499450961403222495583705113,1
29046480742514869887607830859,0
82472623101164110287499058369,1
27961091915625426903410923784,0
5372412669372525051875433881,1
31328327115504096475572673987,0
10549407840997315858654479871,1
31225532047753270650949474005,0
45941790411739599312353053549,1
38688176113294942130101392745,0
87358874897096995827912038269,1
54070931655783367835052214461,0
23602610197534348343160917363,1
26166160108611715760355829972,0
14269526062881498045033467599,1
98705009476537221043468149754,0
94754668417574018269485514733,1
69631361578134266468132843164,0
53280655784288553013440632777,1
26988884997945622041314809904,0
88759495772842392565261563503,1
93101014049218906881866267822,0
10046240572895650736658799307,1
40811383909261711150553329473,0
13158646276903753288123462193,1
20375993013616123752976042853,0
37845257261962115021127824969,1
17362828439071528037642028776,0
82982671904466713820362050123,1
79808169760772120359081294344,0
96914422245564360994140842039,1
19704595450577698826765859871,0
95703699644990368021440159673,1
73605445398881398479072651026,0
91835318806054280761397974459,1
32380476409224438537201827184,0
21889777409977101881395659473,1
33409325339811798898303982463,0
91108050632278094730923453819,1
91023627920387047530956269910,0
57980978859500997821556317993,1
20357511139227832062866678518,0
98600644243404417152072906239,1
90557808969619739318993505837,0
79245816539411123424563288239,1
44129606895312635478827130861,0
11691990118709223046919569901,1
24339699196643686283113431986,0
83757430245428229520953022973,1
96161794211704958411056180877,0
26471776341103704653029903429,1
78647723644569744258808803422,0
81624948981427606534585956127,1
84639971960511208700771362265,0
54794668624486343826499637641,1
4400954700635054986613142143,0
15935859354374685324959765591,1
64902441939311233203192372637,0
48883096876573699124448418247,1
16779178611466614782298892282,0
54688586736615127882697064391,1
52235717144472149328853789223,0
18961478691770234657839357117,1
12614011333888628944567937787,0
39217068387675273163550764801,1
69574803043783638310153951345,0
2170182716016638212000106537,1
54139683120657507022487520935,0
2353849149347367478465586507,1
38508181718179250822281401665,0
84068616847000578366194105803,1
84448280494727047504125006143,0
61503128689275850750096650667,1
99539095634680810061170169061,0
18023934254660631078934579927,1
83495666443651119117787278303,0
5230063981693055528370050239,1
28703777124311459957550981061,0
96074121973457352322884017911,1
79261202869730083884576343925,0
49669840559441535061557526447,1
34313916707538102495904845125,0
3855892554957127032230793023,1
78664489611357751707980199730,0
3079028851662346768723439449,1
86504143942673337449900266158,0
45257224375402929775125664199,1
60864532557126065626588195146,0
34201128968718273732910234207,1
18984106243048741820653135590,0
79529053003511829707856866143,1
36995554761107169294237384657,0
52505591286311031284096480659,1
45431364228332012893287755233,0
79850889455664948301075559341,1
6350025705279601933751933907,0
16001981400796930510847136253,1
46235696151194783093030760876,0
41945396813373287913267436649,1
66864515765959784833370965743,0
90986935657546776295804034101,1
90356712505143903092063049388,0
71552115696313890876463539973,1
52266588737473850108855460564,0
95757761796977470397712062321,1
54225859279707484269636504577,0
34804045210972035898507539553,1
48304327517500764154287745657,0
6878478350772537520156657621,1
56883715322593486033352283016,0
48211863483132163107456806107,1
16410598948100940042131977467,0
62305621236861130814434035037,1
91570320324421826047755744241,0
78734002785158823912510643837,1
5998541128431772282683173858,0
19216587381244838925528126119,1
58105852895303746130451294747,0
8977894683912327857534653507,1
63181225952122121964459380366,0
4057337628919880237976064841,1
22833909779956167517503062397,0
72161394955534610979773997691,1
43294459488132863714430422899,0
54849991640281631972562076397,1
2680619251605796928597027145,0
82594574576720249274010757231,1
2564059574081287764205664001,0
2157833910254690957940805303,1
37848507875782076360462448541,0
98900496008354507210759239079,1
95981506777905425378998360298,0
51062635314957294195103867543,1
35905158485169045990158845203,0
21713631557744092351669213603,1
69192808000904963643188856921,0
34947778878195425894821703143,1
54300636922603410408028860977,0
89091838990979418362262572887,1
47704769026201465521158626489,0
63399894162676548629341962089,1
58868740706007476963091168635,0
85460869793790321870296064733,1
5095178251656428937018818018,0
48193408142314728557138477861,1
99377709518572695757777932184,0
97302323608917596702871674629,1
10332171865839132448935796232,0
49104155288752167626416414973,1
9589523836220884649088453500,0
63048910119861706528610671217,1
94785462805442697483681148843,0
64539352086398069810675090329,1
72243320665801049085677574165,0
62807310832121593171632520541,1
31402020882928721005707553927,0
54446633052150227167540680343,1
37680055439307876760839233389,0
69735604582852217911685980319,1
77358025507238285433022548336,0
21523934298731426259630337523,1
56757714775151528087197931403,0
88346247106850842390342462879,1
51308395209333636035293471334,0
92458772326136366055627447571,1
95991139966963409078711837638,0
54922305324552196258416725123,1
19292850691797439410323725996,0
40281856584637735209487509569,1
88945246109967322989632616290,0
1311732102416618834707670561,1
42225820947322584691615280599,0
38360820397870490042620965047,1
30963564076721330782681674526,0
39804051316397804081412660293,1
85644816942916922129484448070,0
85729218179371751248223132711,1
18207676752575835977782954329,0
21596137369134516139999218841,1
47473796677126022142122341119,0
12254343352654323192246493627,1
99742262379780552862311912925,0
73230701251837664239505497777,1
4768299065693001959388225683,0
30192696725055489875566384513,1
80943874516068305551926836802,0
86083457541631129309839894049,1
41157220313905888445229406591,0
71355695332974806943964907933,1
3713965960913845951110308362,0
74422499501631456530034569363,1
34299056885875634630631096918,0
11236349276936406340093705517,1
46646064667614182195690823904,0
47238127312750153812270890581,1
52096287117477662234193895217,0
44805361079815666975753037357,1
90999893133406673094910381632,0
70377822440694524799900958589,1
50441343991266901290424775027,0
5674445552315756873441161781,1
66815093909690675137127609789,0
2909527564569449769972065791,1
1202696802957827002475687124,0
26033146580737872490031663809,1
19699483471127448269453220148,0
61579993076849625380715243371,1
30365716559861733942482401460,0
85205248026993336064494049249,1
75971607704219806940225486987,0
52942885934076617708161367059,1
23279066804915866967565389650,0
54506124231256986270714933767,1
93952229733755252007343363722,0
42774684146007422958224381557,1
82463281564912254584026172634,0
41636694907672935080418331369,1
48012389516841494154952849394,0
30015540732740057071389796177,1
73049197171711266817356833603,0
76653781841027435081340660443,1
61900001370158139131244358802,0
49177759189792424743802803937,1
83458321307349251406021658210,0
56745300452839815290581369553,1
38416281488834223321908974096,0
44355787941185081965510231309,1
27968001840319791485748634431,0
89898431096152399222505068763,1
95889491977090957001038903747,0
81797840634632407316088321707,1
99050826917515134571281798818,0
77657938572539725166515342219,1
84557647810384360796515702228,0
44507956065232592323314020371,1
17870849403506652760286534232,0
35944851361283189487005839157,1
22379462025082187534375712380,0
25550445583474025423167538051,1
23424524154290079578357395902,0
81875047089899872625669594561,1
6865654209225301525606214693,0
33137003509117035133187421881,1
7387524558731323324747006638,0
65436408398908773289285151191,1
14403461934367486840799045518,0
46912328403162805986259203749,1
38315338052087570241275872961,0
21916308696177793453104339151,1
10999099361541606865727999092,0
21764616630434839448511119477,1
18163268392746674808292491549,0
35034336676365440545966284643,1
33130965763153370990723122553,0
12641451218819077613910143443,1
7819939376977603940038435673,0
21410063203313692026879473983,1
71621180744431282114608714731,0
87314669072922682345520107169,1
85129213597422618639270185717,0
22707786666692755909293040429,1
23162410982667956393056662734,0
26116473223989597960710719381,1
88250799708215849697115504792,0
61091022384594787797271856437,1
79171650220892265464601497658,0
97451214927930128173303077673,1
96445632248263833586602613126,0
43500595977605430759147773321,1
23875589325979438096642135654,0
24183488845803490345917066203,1
2215346821669186038232728983,0
51998401802125673764715831459,1
54070332045609403420421474038,0
52264383494770386347082284087,1
23046070065462907867651398998,0
27981953191204169752488120559,1
9013084261454317078960661139,0
2477260552768373842366944379,1
15008641390309041694517194881,0
16517758615521023091525824701,1
80470598134982145044143559743,0
27853765255341091109330222101,1
77515592094685495485809595904,0
69580031250971105693157169879,1
21359406630428165094338886839,0
81442743054965642243325464891,1
139212475724295653414871726,0
72524177269148930831554987181,1
30852707017882997637363689228,0
33894317518969769808302357723,1
2429776590630117872288277617,0
37825532920852604712475774667,1
50152182454791849249179199088,0
36034447053387036367865101447,1
98311646485645440670878305024,0
49452233731994138807461407689,1
15944333043193303349175719500,0
82327298549292922716834976757,1
13025226307729074483620743588,0
84647448282882672328258036849,1
89690614530873724664884744348,0
78612136960906328149335778691,1
58825464732144165342925556679,0
12195257739530511885580268099,1
38413165773130258707873536520,0
33758468796107866491719415799,1
34588226117252100176987709792,0
97312619418957575323715659573,1
18099696876209914674469161161,0
46368077936817318844551144647,1
63478990605101366971684696281,0
8703442466541533078166330811,1
2815249005509435905380214769,0
74878945026912901989293425637,1
25611388488998357402040600644,0
22574055325967738316174605563,1
16008938290708787788336181981,0
48302041334609322312387120589,1
2980023387801088294082342380,0
58155171706958914362877477831,1
776074677030998771206307236,0
3247405978386099475870370581,1
9083286649535972111490576997,0
82462995779803469673971781517,1
52188397420041329048312657564,0
40075583084595717151243862887,1
18771916328741742361572350500,0
49856151938974778379771672409,1
40359320435834838655747593965,0
28179986615781373346981105837,1
2878941105793615848811294952,0
9813966473598115657731428731,1
36419620946799502192360334512,0
27072522100503863955345844837,1
50056629450168306762698123051,0
2003129679839295700554633131,1
16495782695453274463158910665,0
61464487336995398728980039959,1
35682248169809948538390923575,0
28397934070450234356734583317,1
57747852989441801473010052309,0
51244654946549133846053939573,1
35488450838436385464527502564,0
86232137970795168967959319121,1
18903518608078588374764473021,0
33091215176564730894897551017,1
58728965713129049115477146065,0
73433742767664086706551688341,1
67567158475224154301370963819,0
89981685012060094461401961991,1
82829444973768761932270392941,0
20942442611564302701264362297,1
71283125775761377458700197519,0
54719325039040781377710701377,1
23499317530739437691460321603,0
34728340714894318207610953217,1
12696015577237998598863254514,0
80533827412348333876899872279,1
37728475663610625148690346050,0
81528290403506572971762912529,1
8849430716396189466166533588,0
39854679630690673069283892599,1
53410142792368724660306776805,0
18827134790166462153343486811,1
1411003162356480993717698663,0
82802884865741379847113780169,1
89731086613132002093748042710,0
52264564337914236911572348289,1
7529582933831694275238984238,0
23713725065195151749430447347,1
67701576475492314824587018008,0
76728120685658397543415145953,1
54909236387045278234156113309,0
25516504568383198465070319527,1
49261964953087827296128458878,0
86610208775158062955343709283,1
66990312712392118401978302812,0
29496923166289346322303890513,1
43414721851116861720900903024,0
87871661106534128355557010197,1
95684465328375144842937945070,0
66301317920129279458172324989,1
95161347288030239341294227120,0
7781003243074338119723991353,1
80102003459857186546617625874,0
39629631739110745179390589927,1
41382386725923376340389149176,0
60685401439849407641350738987,1
10672202146083126719313892477,0
48753166117138986228429129917,1
17044874722995635925718303315,0
30900933769252728577097921033,1
48639685620452372099712484154,0
97723497948242357045105234953,1
77050518348113456157530234493,0
61945927120279853423353084853,1
98069625656389262725726446496,0
65589530451985132518869118059,1
56296179903215370159536274362,0
12034597789966392360866426989,1
24137240755784550934184006548,0
27239633089772681621407147141,1
62185486974705200210355674722,0
32044112683419291394003339757,1
86100967812063223872065646661,0
59366172078067137147017670991,1
29013260098396114393495222960,0
15533030771112899419484542787,1
84653953893562477152615746197,0
81405279788924673815317026947,1
32483480539095384733793092453,0
11226521494107016572648661207,1
17767949289305342012128782744,0
77432031105944252161571990273,1
56936952143267303072774314246,0
979962236996929849998109757,1
38661741224381641092583989283,0
1743340314364497954771493727,1
64242452986689696281610885560,0
73029766028995719536503157383,1
59970303735913816583215233514,0
85387553372041582173287354207,1
59043936067853623121047733966,0
13230596638590462922698315301,1
77080610308452913440129064970,0
34731112399070569310240428421,1
25237709111193828833116373617,0
35378355079302850249123400081,1
22598132670128822288553436493,0
95559249492176700949772429137,1
20476701037619835937540504818,0
33929593623869175382108295551,1
8406691626354548009416061486,0
78316017202052594106237934963,1
42043305345008390312354980735,0
98502227119308399211820362369,1
15917597183565193262986422668,0
87899669871691743801037121471,1
8149799316577137367621042621,0
59639866418929618874707261879,1
40121390666867609361185106852,0
2144421844781536714362343079,1
33476007340425181115186250665,0
528178673381578676627001823,1
34757508016349980722174387290,0
28802021457847824189583453087,1
42184486823234933163935379850,0
66601067708546647957217367797,1
87510286181168166367457449174,0
37538253990463868600474994787,1
77014738090095981693225741132,0
3355133154882418031685041207,1
30872532489487707866435520587,0
28953332959379542494960884321,1
16725248840523980757133204190,0
35401406164676608287204274121,1
34446883489671902231930825695,0
10793297308758914646980466643,1
31132362133388893633848293622,0
9115088696881218487799549521,1
56072889835152875680167214420,0
4993993412871534355047562577,1
50142822690469774148892244032,0
71476052183187643858032589139,1
13910286670427798726702697366,0
27107713625453813865924767107,1
96727517872230110094883614330,0
81090364744930450251725392957,1
79903410509393252915604162196,0
50715486624785688790688803973,1
50138676829452512386244189995,0
15013719981820809091401059593,1
23096517420688654369131420620,0
54980819505534262955027127017,1
64395078146300661283157820295,0
11802945557881585697440063099,1
85068987641558256911747098825,0
93306746903261104703522438573,1
22049550860556474411702484384,0
7456647408491307423367292419,1
62688092193105571613088897612,0
31022537837660250993941839379,1
12595279094143841054285253431,0
61587083800657922157616309307,1
54700326449512439226209771278,0
36791998630914076764364305949,1
69871793054103820741918814353,0
3782348369745294671385995419,1
76809188843790800935032476458,0
60195228378570805692317419819,1
99689463579889517324553426576,0
82092438202767997695487017257,1
73418772667873220082520984753,0
16276104719192688935930003719,1
66579293550512787247995131631,0
31616266399292420684614772323,1
66616067838128808703761101471,0
4430436115661475431460923027,1
15464994246742247184894437853,0
75571299699999172427562681439,1
19308453921421594615120331204,0
53191683849395015250892950019,1
96061207078249113581399118335,0
6220100779518465077830231727,1
97696858937789283352556054500,0
59889454382836316689235790221,1
12817192896535762869293420168,0
60742460521475292212177925611,1
47200444462970547427701090303,0
17217327252089513297959428131,1
65637533440205693577584689772,0
31016087901858370134391580543,1
5190188654339308299688888079,0
21762550060131187125377185741,1
96978714208517542975272794860,0
6294510588198959771096201201,1
97057299248446485104090567540,0
93722592739631615493117504073,1
22657838276932294751215815067,0
24208702812354859087016376767,1
32557937503025504065320556987,0
79015161018338473421777090141,1
48524177061919650797412113413,0
60781584698802311413082035643,1
46013349623904420287761072748,0
42877499970362850435506864003,1
37594752213134554855812299857,0
86210911701712095801377168447,1
19456934711636815172828500563,0
62224349850177719880907821517,1
19023059870496363709697326754,0
68386468385307434075958044869,1
81579414277824347552279533812,0
33247340058521511787207344733,1
25100449226123851474339007344,0
70099891934503736877746990297,1
99464719542030077225112238561,0
53799482054005350098028942491,1
83547929649475434473628641440,0
28273088342033947960988994721,1
62557674733366740395464130698,0
91818010075469318290049860637,1
62427214679018113095864825983,0
68741632703498051668040442599,1
34608470668227747193385247594,0
83664994262976593928602269439,1
99811451080483852395778278620,0
43022724423946934201629681973,1
97821223401736837259239521514,0
25150928938229883934829470057,1
13074894960426675469125726125,0
41935416033729803025370239571,1
77286219602040270918373510749,0
30711749307974736547157740847,1
30643105736394635396804417359,0
93346799574592130767796763071,1
60111620470225561668900565428,0
75352019040693190750927962287,1
79184555044143834442832530997,0
15069904287215081286229242389,1
67705627286865780352401250243,0
90490104739417046457328893511,1
19038285877603069961634988786,0
7254460256076592341627138139,1
89454771669900732794447617728,0
47287655099169109102953244157,1
19351787910540310865787851558,0
90899928349206539952695180249,1
27340147616797979804079132016,0
46771238723692879639432694819,1
79739113574330317321063655795,0
42225300322721190075839817871,1
33948841227210290405438192935,0
25516083194919850112582008157,1
89741425583695228680325500127,0
82222684674329884113764357059,1
36897863153086602833343821594,0
41049798587036409950154127667,1
26032073920762197250090948838,0
72448785642758939447001816017,1
45351135054834083915884133618,0
30152793621762458027294736013,1
56092964251052156090435053556,0
7145970488774971198635220477,1
28146472698762602772501758925,0
40602689461345215167125363457,1
64097261512288520613693012750,0
45537424975869747967503840259,1
35808219635813369340797027420,0
37481269725306899012539197919,1
14894363128939939205894208202,0
51480814195242576772446689131,1
92363547220481190650866182199,0
86958645919217535458884663669,1
93878967843095900619081383738,0
32358702332520051437680989101,1
85551947060769560139615491265,0
69115635794357650549910711207,1
22684017979551752401167819609,0
46983264031537933262142221023,1
63148541280372172078054444848,0
85271215827363731395196167793,1
81052341110266081960579617390,0
2779357487116052424630066301,1
14015550264863676986954168874,0
38406379722757593683076654587,1
77676501524229328180666309031,0
98886481780441520267516610461,1
56154109883244425834425528146,0
41076413734196998577451865319,1
88487869738616790442310508163,0
44266755990330037917292305299,1
22565279072561316433184178187,0
72952462461649394778029795303,1
12980684070418456267829297433,0
74343218856823952469556530283,1
74932059064074673484721290830,0
97002177829000959238820452303,1
26505307534864241983302468298,0
41669129062035492298553044037,1
51192802251562088760204191021,0
5718934233139642984680879379,1
13717585063520436775194071621,0
68556344250408746337025254553,1
30571636651196524306514162059,0
88510622867979169041261992543,1
20045452665098430488003010505,0
36252577884931028042201528599,1
30472315577664969718313943190,0
55007874361209619015363983211,1
88775036667598333756005101509,0
62825241884508103129075795133,1
75037978721739201048758649965,0
3042038188350790945723518413,1
60190297461155243030182056613,0
14953211374359848719247276749,1
75321508372174646798199024228,0
6981882479334907601150941193,1
96741514084505903375231004284,0
69220393832704319715498022291,1
47043131448685710391510909044,0
94288285722355950243029386891,1
65156460713991615159640540408,0
74189408987389841420886706423,1
74271143717134090429227450063,0
7575032841438607098393160213,1
9579209218924991093904883978,0
94830943163979803435941038959,1
25480098176114816232938768131,0
57757129632617628555444688757,1
70313813385969093734930057778,0
60163848986134003804718632799,1
63805374269386643775258341002,0
59905211551044055989995057567,1
12646428288235726578184282096,0
58019142298449417800381201519,1
27526450228874984626469416315,0
28383362182773481344041182361,1
66562211300624335082041758616,0
83575544339969694475218674201,1
76830587855546196056167535179,0
46856133384616564041617638699,1
10306886839124253907001294526,0
13976385637503813015495820001,1
93692010247183241474185493715,0
29081291655226980505628060519,1
5787085312252797038385984394,0
36178260181285175232772350371,1
10933337345906659438764979516,0
43566427403529785158253983093,1
91055522709034705543466135205,0
96293050678506263748825515699,1
8024009912553836371417677327,0
60179921797724322662051855303,1
26719671942148689092779025075,0
57850643653059518997142835111,1
84865794617690818978720235073,0
83504838246271006950857884927,1
78272759570795467716453549575,0
4495960196847365188378205813,1
62712021067330139647735922207,0
71573968916440805027407203721,1
70550810690482773588480914375,0
68323873962988191345402096829,1
14931378036187757311225083244,0
85196219642472916465048584167,1
66063828598665846996782787881,0
12231091944102254985161787337,1
37974533706976486450826014055,0
82864302119005299941001448399,1
14876385645216290093171702919,0
73023763532742955868616496397,1
47912498039762167848856663590,0
26722889683398542343092697817,1
20197849107312212085373854111,0
44629043117218399434632296681,1
82187914548954898743305599593,0
17460945333181131258734898521,1
92197861648169326672809430668,0
44143021202289973265104294381,1
91813355820006139961778370772,0
97800255606177458216149456933,1
67895188873366456915939644828,0
6798752108175902510932443557,1
73783846369950848023240960040,0
95338598485165949278179096949,1
23112888457065187705639815205,0
15883576547499619776820258489,1
95999242352102599547910438675,0
7557205245501375791626674049,1
64145316981818311495884892123,0
97788065069903070207762179767,1
41478089064302292397594669060,0
59721252746959236408193398991,1
55727519915173890586051569362,0
92157030513984595146152965489,1
57171764024009680020596741631,0
74449131082994459401648273891,1
67477749402175092464343705038,0
19531904764800857915114977331,1
32013164501860851891488080627,0
4692210563988567176055681373,1
30820306984293588275721375991,0
53925236357909397351410368091,1
74024746601853695261689761801,0
30871717445764149134707146721,1
68109209071692488028646957494,0
93034245521886644727499226597,1
40419445961630054631049323392,0
79055836301161490398066531571,1
95644311912748186173543785479,0
12632480201074974617092434671,1
32672318498629652423703107200,0
74385430274168787322124656277,1
65764819200903653522471589838,0
95678658446686628852035423807,1
53599641486363046734198922459,0
28808202206380985597729570639,1
7361679339610246937705189365,0
53989791925834755622672455731,1
13009996727073977064004396797,0
9877085734834353443349050951,1
85935882332290795612427836218,0
36729034716846861756933663241,1
70296477658461962339545593343,0
60690068277740922926813100397,1
3211293776911993407067008688,0
98288477794546102302593415389,1
62855801487178388191372271549,0
20887784337886829745781162433,1
89180755451493301562021769862,0
6920648884711909283020050389,1
58270713592478705028593980652,0
30860887148749659514322087269,1
98916188046495379556606937954,0
66719680561446833980117014659,1
85858610488316400469760681192,0
49630911682840177756090973693,1
72032684986003278512922756195,0
7612343767828044552098061629,1
69158238977822744496575121130,0
95807171212104453250631097587,1
73891491236946132696905831196,0
70760018682319668352966737031,1
30528387393316364980605535251,0
77171798060492876580967645751,1
97111164549900010321130111975,0
27738017808392639048333612443,1
14633454975682398767361796755,0
54893223513896162190787481507,1
29663979613895607213244318808,0
84609622588179219842161816723,1
27031294262052015420878372565,0
37877515478612529068658067211,1
2764139491562537665007304840,0
2793680847008547804159906413,1
10643704606494666863219352887,0
77780982515851348363301484133,1
71013080002389933436934149125,0
43081115859756710346595293739,1
82336671870601336131336446576,0
27313253378469310247803556267,1
21466530955904963848005751306,0
14882117092206008574775652039,1
32737661935095753939766747332,0
24508513200107888858415549151,1
48006904583600835081256348552,0
71292318520441907830099163729,1
49252000242020516666611923186,0
8132472006179460566657668151,1
61077806638326404319996147652,0
99222636978689436665026155811,1
47385951066179639029863240068,0
9371107499741876752667278639,1
96689541318040404371473058357,0
80551570017032861784913034683,1
75735295892351041294395028077,0
65659803827308433646085676387,1
33436986024855409751390377031,0
96931937287517949484254324233,1
96687455002675982591243199095,0
95094538337651770643542767667,1
16809439987154359016513500938,0
3916581081190731219760077719,1
71725282334328632271653201213,0
81007904519898674586626500189,1
7104425244094920798691838085,0
92052483282181183963048853167,1
57650928676280507630434952336,0
36638763395919734030833872949,1
59777994854271019777972414688,0
86286238159816378738869315493,1
14445173841585254978519361629,0
24378981628445494252629418847,1
34132059984950773540096105792,0
95418672008832850335307328501,1
19308569956504435221406903177,0
60945350254531960956428265343,1
67795440484643994710775509055,0
48974451363353684257610172647,1
4367282718154957757944762469,0
97386757210947783317425123687,1
22695255801366234842137385526,0
64575106240111920935261312947,1
10813737439050235458510130619,0
53470323502324885277587114937,1
19715917709357972441855816110,0
6660382856764062348449039717,1
15193564379643268570810307806,0
18731103412625757523001864929,1
81962992738095139014350734263,0
84187298327190682642708784839,1
34015248471234809582889657380,0
96730796440186138602254905877,1
37783474903664304107434524014,0
65806417890687599189190180083,1
47997287245653264553664546994,0
99891305884826152370194043917,1
31518047842011665903922350097,0
23458827345175375558512748231,1
84101669359983325248494395405,0
31897200334300697217450358727,1
34122042538119241448198995095,0
30795702181536746478154305913,1
64785958350347394262646308303,0
59564494384445952690600883733,1
97763858827458108316250963592,0
80781495753945179179586988671,1
6068128356940332791009864924,0
65435515654316306476725769409,1
7375697022453368799430551639,0
31637634226567265085736341719,1
24518951613391372966081762945,0
27600300592841388943648312541,1
10400596918119633179673176339,0
76039683574653159788352790157,1
19182327301144620717738727572,0
66785357250246799975228082893,1
17699242027300027141304726643,0
63625589670953904602626126933,1
12650964984592595176356870268,0
33533088423141219571223808469,1
99871307409975971311904679640,0
1623110103004347970824220769,1
81491262677546110776000131086,0
13020143556209007307083952513,1
33204438255338187719555533269,0
3212843784868396449476427803,1
95859907332735691611375946388,0
6964895089379335271646476267,1
98994696707914919221067537870,0
11384383744798565648770392827,1
44023387706622873220451413033,0
3318537399886338827666167417,1
71849939723832586208208617974,0
29864569313509773608560571269,1
53953400942473911985608294324,0
65430903982362822086453311817,1
61798544455070921730699330914,0
4282450640996394157045683413,1
18822213272847682347405535256,0
4358806462488625007024803531,1
77547107024550107900083539837,0
94064752087251261163539230887,1
3532148893647869911586019757,0
22984412568015937900846469777,1
95209063156160128467051006296,0
29510651531055607189684686259,1
12453446886646790810876798019,0
30319902681054876829696352549,1
45544029089303384171723680695,0
79571200716051226711447164121,1
56840606583737374469548238211,0
61775070603852441776213114203,1
57124731354112153812050387193,0
44145876894512612002433388433,1
84264589216500825658155796444,0
62178581574047653122551985689,1
53787559804477466055930090131,0
67194211800967143328371116053,1
8480250145346622085892956433,0
87713618373302762989217195713,1
24372556516801645571036891809,0
88579646340779144422496549999,1
14488496782728860943587695121,0
72571085221282963174682905129,1
92218344936552519880264909284,0
12296280787877697585613484743,1
57577726365921306131653588812,0
21701568270259001123331160669,1
56529618388605545472970436100,0
56210486479170593849917492849,1
85398042115569562130549164494,0
68077599849391762787843987531,1
30130244556757277042067082433,0
25651195702236849882582327907,1
22569464820217496224775415624,0
69557775875884603446416738033,1
88706505442533809788760643670,0
44745031050427513559114365231,1
59514089970089607498420179271,0
19566989426407824212950938517,1
11102730633013619042343020258,0
37066894608342958294098373009,1
52483424870311954637121942839,0
9549203476839488766434815771,1
82484200512647556601797271711,0
45195495571423390365033296257,1
10119369345652683047303553028,0
57877631563106492257514249759,1
41159832500434647078432108433,0
24656465066710870850960494183,1
21957731134873004893009947839,0
53963066872040590907366432603,1
72302539998931380336845734145,0
56713421342587064341641270109,1
70015544299685323277263697274,0
44177613319253646460953308971,1
67844378206745451432030096462,0
71722007489943326361139524187,1
39084703822475001610292148572,0
3481963990600433145987559469,1
4064947861155179731778852368,0
33949150079397630166665570263,1
38709502366421487585316817964,0
48550853008973997744533998829,1
83211915210367777376606905517,0
13826933541634129014564598837,1
68340357890698480383593583258,0
37621302683470349007722306519,1
64058264324617298825294430887,0
